id,category,file_name,file_path
490-(MC)2,(MC)2,(MC)2-UPC-Surface_tension_problems_solved_with_the_particle_finite_element_method_using_large_time_steps.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Surface_tension_problems_solved_with_the_particle_finite_element_method_using_large_time_steps.pdf.txt
491-(MC)2,(MC)2,(MC)2-UPC-Modeling_tensile_crack_propagation_in_concrete_gravity_dams_via_crack_path_field_and_strain_injection_techniques.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Modeling_tensile_crack_propagation_in_concrete_gravity_dams_via_crack_path_field_and_strain_injection_techniques.pdf.txt
492-(MC)2,(MC)2,(MC)2-UPC-Multiscale_thermo_mechanical_analysis_of_multi_layered_coatings_in_solar_thermal_applications.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Multiscale_thermo_mechanical_analysis_of_multi_layered_coatings_in_solar_thermal_applications.pdf.txt
493-(MC)2,(MC)2,(MC)2-UPC-improved_dynamical_particle_swarm_optimization_method_for_structural_dynamics.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-improved_dynamical_particle_swarm_optimization_method_for_structural_dynamics.pdf.txt
494-(MC)2,(MC)2,(MC)2-UPC-A_direct_elimination_algorithm_for_quasi_static_and_dynamic_contact_problems.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-A_direct_elimination_algorithm_for_quasi_static_and_dynamic_contact_problems.pdf.txt
495-(MC)2,(MC)2,(MC)2-UPC-SiMP_ALL_a_generalized_SiMP_method_based_on_the_topological_derivative_concept.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-SiMP_ALL_a_generalized_SiMP_method_based_on_the_topological_derivative_concept.pdf.txt
496-(MC)2,(MC)2,(MC)2-UPC-A_phenomenological_model_for_the_solidification_of_eutectic_and_hypoeutectic_alloys_including_recalescence_and_undercooling.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-A_phenomenological_model_for_the_solidification_of_eutectic_and_hypoeutectic_alloys_including_recalescence_and_undercooling.pdf.txt
497-(MC)2,(MC)2,(MC)2-UPC-Multilevel_balancing_domain_decomposition_at_extreme_scales.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Multilevel_balancing_domain_decomposition_at_extreme_scales.pdf.txt
498-(MC)2,(MC)2,(MC)2-UPC-An_adaptive_fixed_mesh_ALE_method_for_free_surface_flows.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-An_adaptive_fixed_mesh_ALE_method_for_free_surface_flows.pdf.txt
499-(MC)2,(MC)2,(MC)2-UPC-Tracking_multi_directional_intersecting_cracks_in_numerical_modelling_of_masonry_shear_walls_under_cyclic_loading.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Tracking_multi_directional_intersecting_cracks_in_numerical_modelling_of_masonry_shear_walls_under_cyclic_loading.pdf.txt
500-(MC)2,(MC)2,(MC)2-UPC-High_performance_reduced_order_modeling_techniques_based_on_optimal_energy_quadrature_application_to_geometrically_non_linear_multiscale_inelastic_material_modeling_2.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-High_performance_reduced_order_modeling_techniques_based_on_optimal_energy_quadrature_application_to_geometrically_non_linear_multiscale_inelastic_material_modeling_2.pdf.txt
501-(MC)2,(MC)2,(MC)2-UPC-Lagrangian_versus_Eulerian_integration_errors.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Lagrangian_versus_Eulerian_integration_errors.pdf.txt
502-(MC)2,(MC)2,(MC)2-UPC-Latin_American_and_Caribbean_earthquakes_in_the_GEM_s_Earthquake_Consequences_Database_GEMECD.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Latin_American_and_Caribbean_earthquakes_in_the_GEM_s_Earthquake_Consequences_Database_GEMECD.pdf.txt
503-(MC)2,(MC)2,(MC)2-UPC-A_unified_monolithic_approach_for_multi_fluid_flows_and_fluid_structure_interaction_using_the_Particle_Finite_Element_Method_with_fixed_mesh.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-A_unified_monolithic_approach_for_multi_fluid_flows_and_fluid_structure_interaction_using_the_Particle_Finite_Element_Method_with_fixed_mesh.pdf.txt
504-(MC)2,(MC)2,(MC)2-UPC-Probabilistic_estimation_of_annual_lost_economic_production_due_to_premature_deaths_because_of_earthquakes.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-Probabilistic_estimation_of_annual_lost_economic_production_due_to_premature_deaths_because_of_earthquakes.pdf.txt
505-(MC)2,(MC)2,(MC)2-UPC-A_locally_extended_finite_element_method_for_the_simulation_of_multi_fluid_flows_using_the_Particle_Level_Set_method.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-A_locally_extended_finite_element_method_for_the_simulation_of_multi_fluid_flows_using_the_Particle_Level_Set_method.pdf.txt
506-(MC)2,(MC)2,(MC)2-UPC-unified_Lagrangian_formulation_for_solid_and_fluid_mechanics_and_FSi_problems.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-unified_Lagrangian_formulation_for_solid_and_fluid_mechanics_and_FSi_problems.pdf.txt
507-(MC)2,(MC)2,(MC)2-UPC-An_enhanced_finite_element_macro_model_for_the_realistic_simulation_of_localized_cracks_in_masonry_structures_a_large_scale_application.pdf.txt,./classified_org_txt/(MC)2/(MC)2-UPC-An_enhanced_finite_element_macro_model_for_the_realistic_simulation_of_localized_cracks_in_masonry_structures_a_large_scale_application.pdf.txt
508-BIOCOM,BIOCOM-SC,BIOCOM-SC-Seedling_emergence_through_soil_surface_seals_under_laboratory_conditions_effect_of_mechanical_impedance_and_seal_moisture.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Seedling_emergence_through_soil_surface_seals_under_laboratory_conditions_effect_of_mechanical_impedance_and_seal_moisture.pdf.txt
509-BIOCOM,BIOCOM-SC,BIOCOM-SC-Hydrological_soil_behavior_in_areas_with_semi_arid_vegetation_Beni_Chougrane_Mountains_Algeria.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Hydrological_soil_behavior_in_areas_with_semi_arid_vegetation_Beni_Chougrane_Mountains_Algeria.pdf.txt
510-BIOCOM,BIOCOM-SC,BIOCOM-SC-Onset_of_sidebranching_in_directional_solidification.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Onset_of_sidebranching_in_directional_solidification.pdf.txt
511-BIOCOM,BIOCOM-SC,BIOCOM-SC-Ordering_kinetics_evaluation_of_FeAl_powders.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Ordering_kinetics_evaluation_of_FeAl_powders.pdf.txt
512-BIOCOM,BIOCOM-SC,BIOCOM-SC-Digital_image_analysis_of_yeast_single_cells_growing_in_two_different_oxygen_concentrations_to_analyze_the_population_growth_and_to_assist_individual_based_modeling_2.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Digital_image_analysis_of_yeast_single_cells_growing_in_two_different_oxygen_concentrations_to_analyze_the_population_growth_and_to_assist_individual_based_modeling_2.pdf.txt
513-BIOCOM,BIOCOM-SC,BIOCOM-SC-Traveling_waves_and_global_oscillations_triggered_by_attractive_molecular_interactions_in_an_excitable_system.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Traveling_waves_and_global_oscillations_triggered_by_attractive_molecular_interactions_in_an_excitable_system.pdf.txt
514-BIOCOM,BIOCOM-SC,BIOCOM-SC-Discretization_dependent_model_for_weakly_connected_excitable_media_2.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Discretization_dependent_model_for_weakly_connected_excitable_media_2.pdf.txt
515-BIOCOM,BIOCOM-SC,BIOCOM-SC-individual_based_modeling_of_tuberculosis_in_a_user_friendly_interface_understanding_the_epidemiological_role_of_population_heterogeneity_in_a_city.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-individual_based_modeling_of_tuberculosis_in_a_user_friendly_interface_understanding_the_epidemiological_role_of_population_heterogeneity_in_a_city.pdf.txt
516-BIOCOM,BIOCOM-SC,BIOCOM-SC-Nonlinear_signaling_on_biological_networks_The_role_of_stochasticity_and_spectral_clustering.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Nonlinear_signaling_on_biological_networks_The_role_of_stochasticity_and_spectral_clustering.pdf.txt
517-BIOCOM,BIOCOM-SC,BIOCOM-SC-Transitions_between_symmetric_and_nonsymmetric_regimes_in_binary_mixture_convection.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Transitions_between_symmetric_and_nonsymmetric_regimes_in_binary_mixture_convection.pdf.txt
518-BIOCOM,BIOCOM-SC,BIOCOM-SC-Simulations_of_heart_function.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Simulations_of_heart_function.pdf.txt
519-BIOCOM,BIOCOM-SC,BIOCOM-SC-Histidine_decarboxylase_positive_lactic_acid_bacteria_strains_and_the_formation_of_histamine_in_ripened_cheeses.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Histidine_decarboxylase_positive_lactic_acid_bacteria_strains_and_the_formation_of_histamine_in_ripened_cheeses.pdf.txt
520-BIOCOM,BIOCOM-SC,BIOCOM-SC-A_microfluidics_and_agent_based_modeling_framework_for_investigating_spatial_organization_in_bacterial_colonies_the_case_of_Pseudomonas_Aeruginosa_and_H1_Type_Vi_secretion_interactions.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-A_microfluidics_and_agent_based_modeling_framework_for_investigating_spatial_organization_in_bacterial_colonies_the_case_of_Pseudomonas_Aeruginosa_and_H1_Type_Vi_secretion_interactions.pdf.txt
521-BIOCOM,BIOCOM-SC,BIOCOM-SC-Discretization_dependent_model_for_weakly_connected_excitable_media.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Discretization_dependent_model_for_weakly_connected_excitable_media.pdf.txt
522-BIOCOM,BIOCOM-SC,BIOCOM-SC-Calcium_alternans_is_a_global_order_disorder_phase_transition_robustness_on_ryanodine_receptor_release_dynamics.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Calcium_alternans_is_a_global_order_disorder_phase_transition_robustness_on_ryanodine_receptor_release_dynamics.pdf.txt
523-BIOCOM,BIOCOM-SC,BIOCOM-SC-Speeding_chemical_reactions_by_focusing.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Speeding_chemical_reactions_by_focusing.pdf.txt
524-BIOCOM,BIOCOM-SC,BIOCOM-SC-Minimal_model_for_calcium_alternans_due_to_SR_release_refractoriness.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Minimal_model_for_calcium_alternans_due_to_SR_release_refractoriness.pdf.txt
525-BIOCOM,BIOCOM-SC,BIOCOM-SC-A_sounding_rocket_experiment_to_control_boiling_by_means_of_acoustic_waves.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-A_sounding_rocket_experiment_to_control_boiling_by_means_of_acoustic_waves.pdf.txt
526-BIOCOM,BIOCOM-SC,BIOCOM-SC-Role_of_connectivity_and_fluctuations_in_the_nucleation_of_calcium_waves_in_cardiac_cells_2.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Role_of_connectivity_and_fluctuations_in_the_nucleation_of_calcium_waves_in_cardiac_cells_2.pdf.txt
527-BIOCOM,BIOCOM-SC,BIOCOM-SC-Role_of_connectivity_and_fluctuations_in_the_nucleation_of_calcium_waves_in_cardiac_cells_3.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Role_of_connectivity_and_fluctuations_in_the_nucleation_of_calcium_waves_in_cardiac_cells_3.pdf.txt
528-BIOCOM,BIOCOM-SC,BIOCOM-SC-CD5L_promotes_M2_macrophage_polarization_through_autophagy_mediated_upregulation_of_iD3.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-CD5L_promotes_M2_macrophage_polarization_through_autophagy_mediated_upregulation_of_iD3.pdf.txt
529-BIOCOM,BIOCOM-SC,BIOCOM-SC-Oscillations_and_uniaxial_mechanochemical_waves_in_a_model_of_an_active_poroelastic_medium_application_to_deformation_patterns_in_protoplasmic_droplets_of_Physarum_polycephalum.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Oscillations_and_uniaxial_mechanochemical_waves_in_a_model_of_an_active_poroelastic_medium_application_to_deformation_patterns_in_protoplasmic_droplets_of_Physarum_polycephalum.pdf.txt
530-BIOCOM,BIOCOM-SC,BIOCOM-SC-Nonlinear_physics_of_electrical_wave_propagation_in_the_heart_a_review.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Nonlinear_physics_of_electrical_wave_propagation_in_the_heart_a_review.pdf.txt
531-BIOCOM,BIOCOM-SC,BIOCOM-SC-Periodic_spiking_by_a_pair_of_ionic_channels.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Periodic_spiking_by_a_pair_of_ionic_channels.pdf.txt
532-BIOCOM,BIOCOM-SC,BIOCOM-SC-Generation_and_control_of_monodisperse_bubble_suspensions_in_microgravity.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Generation_and_control_of_monodisperse_bubble_suspensions_in_microgravity.pdf.txt
533-BIOCOM,BIOCOM-SC,BIOCOM-SC-Development_of_a_computational_model_of_abscess_formation.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Development_of_a_computational_model_of_abscess_formation.pdf.txt
534-BIOCOM,BIOCOM-SC,BIOCOM-SC-Digital_image_analysis_of_yeast_single_cells_growing_in_two_different_oxygen_concentrations_to_analyze_the_population_growth_and_to_assist_individual_based_modeling.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Digital_image_analysis_of_yeast_single_cells_growing_in_two_different_oxygen_concentrations_to_analyze_the_population_growth_and_to_assist_individual_based_modeling.pdf.txt
535-BIOCOM,BIOCOM-SC,BIOCOM-SC-Role_of_connectivity_and_fluctuations_in_the_nucleation_of_calcium_waves_in_cardiac_cells.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Role_of_connectivity_and_fluctuations_in_the_nucleation_of_calcium_waves_in_cardiac_cells.pdf.txt
536-BIOCOM,BIOCOM-SC,BIOCOM-SC-The_malaria_system_microApp_A_new_mobile_device_based_tool_for_malaria_diagnosis.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-The_malaria_system_microApp_A_new_mobile_device_based_tool_for_malaria_diagnosis.pdf.txt
537-BIOCOM,BIOCOM-SC,BIOCOM-SC-Molecular_Na_channel_excitability_from_statistical_physics.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Molecular_Na_channel_excitability_from_statistical_physics.pdf.txt
538-BIOCOM,BIOCOM-SC,BIOCOM-SC-Physical_properties_of_voltage_gated_pores.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Physical_properties_of_voltage_gated_pores.pdf.txt
539-BIOCOM,BIOCOM-SC,BIOCOM-SC-influence_of_gap_junction_dynamics_on_the_stability_of_reentrant_waves_in_cardiac_tissue.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-influence_of_gap_junction_dynamics_on_the_stability_of_reentrant_waves_in_cardiac_tissue.pdf.txt
540-BIOCOM,BIOCOM-SC,BIOCOM-SC-Reentry_and_ectopic_pacemakers_emerge_in_a_three_dimensional_model_for_a_slab_of_cardiac_tissue_with_diffuse_microfibrosis_near_the_percolation_threshold.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Reentry_and_ectopic_pacemakers_emerge_in_a_three_dimensional_model_for_a_slab_of_cardiac_tissue_with_diffuse_microfibrosis_near_the_percolation_threshold.pdf.txt
541-BIOCOM,BIOCOM-SC,BIOCOM-SC-Propagation_malfunctions_due_to_gap_junction_dysregulation.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Propagation_malfunctions_due_to_gap_junction_dysregulation.pdf.txt
542-BIOCOM,BIOCOM-SC,BIOCOM-SC-Cardiac_contraction_induces_discordant_alternans_and_localized_block.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Cardiac_contraction_induces_discordant_alternans_and_localized_block.pdf.txt
543-BIOCOM,BIOCOM-SC,BIOCOM-SC-Simulation_of_ectopic_pacemakers_in_the_heart_multiple_ectopic_beats_generated_by_reentry_inside_fibrotic_regions.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Simulation_of_ectopic_pacemakers_in_the_heart_multiple_ectopic_beats_generated_by_reentry_inside_fibrotic_regions.pdf.txt
544-BIOCOM,BIOCOM-SC,BIOCOM-SC-Exported_oscillator_competition_a_concept_to_analyze_complex_rhythms.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Exported_oscillator_competition_a_concept_to_analyze_complex_rhythms.pdf.txt
545-BIOCOM,BIOCOM-SC,BIOCOM-SC-Behavior_of_NiTi_wires_for_dampers_and_actuators_in_extreme_conditions.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Behavior_of_NiTi_wires_for_dampers_and_actuators_in_extreme_conditions.pdf.txt
546-BIOCOM,BIOCOM-SC,BIOCOM-SC-Acoustic_evaluation_of_modular_greenery_noise_barriers.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Acoustic_evaluation_of_modular_greenery_noise_barriers.pdf.txt
547-BIOCOM,BIOCOM-SC,BIOCOM-SC-Liquid_jet_breakup_and_subsequent_droplet_dynamics_under_normal_gravity_and_in_microgravity_conditions.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Liquid_jet_breakup_and_subsequent_droplet_dynamics_under_normal_gravity_and_in_microgravity_conditions.pdf.txt
548-BIOCOM,BIOCOM-SC,BIOCOM-SC-The_role_of_connectivity_and_noise_in_the_emergence_of_spontaneous_activity_in_cultured_neuronal_networks.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-The_role_of_connectivity_and_noise_in_the_emergence_of_spontaneous_activity_in_cultured_neuronal_networks.pdf.txt
549-BIOCOM,BIOCOM-SC,BIOCOM-SC-iNDiSiM_Paracoccus_an_individual_based_and_thermodynamic_model_for_a_denitrifying_bacterium_2.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-iNDiSiM_Paracoccus_an_individual_based_and_thermodynamic_model_for_a_denitrifying_bacterium_2.pdf.txt
550-BIOCOM,BIOCOM-SC,BIOCOM-SC-Calcium_alternans_produced_by_increased_sarcoplasmic_reticulum_refractoriness.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Calcium_alternans_produced_by_increased_sarcoplasmic_reticulum_refractoriness.pdf.txt
551-BIOCOM,BIOCOM-SC,BIOCOM-SC-Can_systems_immunology_lead_tuberculosis_eradicationg.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Can_systems_immunology_lead_tuberculosis_eradicationg.pdf.txt
552-BIOCOM,BIOCOM-SC,BIOCOM-SC-The_timing_statistics_of_spontaneous_calcium_release_in_cardiac_myocytes.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-The_timing_statistics_of_spontaneous_calcium_release_in_cardiac_myocytes.pdf.txt
553-BIOCOM,BIOCOM-SC,BIOCOM-SC-From_genes_to_ecosystems_in_microbiology_modeling_approaches_and_the_importance_of_individuality.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-From_genes_to_ecosystems_in_microbiology_modeling_approaches_and_the_importance_of_individuality.pdf.txt
554-BIOCOM,BIOCOM-SC,BIOCOM-SC-Dynamics_of_reaction_diffusion_patterns_controlled_by_asymmetric_nonlocal_coupling_as_a_limiting_case_of_differential_advection.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Dynamics_of_reaction_diffusion_patterns_controlled_by_asymmetric_nonlocal_coupling_as_a_limiting_case_of_differential_advection.pdf.txt
555-BIOCOM,BIOCOM-SC,BIOCOM-SC-Analyzing_policymaking_for_tuberculosis_control_in_Nigeria.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Analyzing_policymaking_for_tuberculosis_control_in_Nigeria.pdf.txt
556-BIOCOM,BIOCOM-SC,BIOCOM-SC-Low_Weber_number_jet_collision_regimes_in_microgravity.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Low_Weber_number_jet_collision_regimes_in_microgravity.pdf.txt
557-BIOCOM,BIOCOM-SC,BIOCOM-SC-The_small_breathing_amplitude_at_the_upper_lobes_favors_the_attraction_of_polymorphonuclear_neutrophils_to_mycobacterium_tuberculosis_lesions_and_helps_to_understand_the_evolution_toward_active_disease_in_an_individual_based_model.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-The_small_breathing_amplitude_at_the_upper_lobes_favors_the_attraction_of_polymorphonuclear_neutrophils_to_mycobacterium_tuberculosis_lesions_and_helps_to_understand_the_evolution_toward_active_disease_in_an_individual_based_model.pdf.txt
558-BIOCOM,BIOCOM-SC,BIOCOM-SC-Analysis_of_the_characteristic_lengths_in_the_bubble_and_slug_flow_regimes_generated_in_a_capillary_T_junction.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Analysis_of_the_characteristic_lengths_in_the_bubble_and_slug_flow_regimes_generated_in_a_capillary_T_junction.pdf.txt
559-BIOCOM,BIOCOM-SC,BIOCOM-SC-A_classroom_activity_to_work_with_real_data_and_diverse_strategies_in_order_to_build_diverse_models_with_the_help_of_the_computer.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-A_classroom_activity_to_work_with_real_data_and_diverse_strategies_in_order_to_build_diverse_models_with_the_help_of_the_computer.pdf.txt
560-BIOCOM,BIOCOM-SC,BIOCOM-SC-killing_many_birds_with_two_stones_hypoxia_and_fibrosis_can_generate_ectopic_beats_in_a_human_ventricular_model.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-killing_many_birds_with_two_stones_hypoxia_and_fibrosis_can_generate_ectopic_beats_in_a_human_ventricular_model.pdf.txt
561-BIOCOM,BIOCOM-SC,BIOCOM-SC-Modeling_random_crawling_membrane_deformation_and_intracellular_polarity_of_motile_amoeboid_cells.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Modeling_random_crawling_membrane_deformation_and_intracellular_polarity_of_motile_amoeboid_cells.pdf.txt
562-BIOCOM,BIOCOM-SC,BIOCOM-SC-Ectopic_beats_arise_from_micro_reentries_near_infarct_regions_in_simulations_of_a_patient_specific_heart_model.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Ectopic_beats_arise_from_micro_reentries_near_infarct_regions_in_simulations_of_a_patient_specific_heart_model.pdf.txt
563-BIOCOM,BIOCOM-SC,BIOCOM-SC-Bubble_dynamics_in_turbulent_duct_flows_Lattice_Boltzmann_simulations_and_drop_tower_experiments.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Bubble_dynamics_in_turbulent_duct_flows_Lattice_Boltzmann_simulations_and_drop_tower_experiments.pdf.txt
564-BIOCOM,BIOCOM-SC,BIOCOM-SC-iNDiSiM_Paracoccus_an_individual_based_and_thermodynamic_model_for_a_denitrifying_bacterium.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-iNDiSiM_Paracoccus_an_individual_based_and_thermodynamic_model_for_a_denitrifying_bacterium.pdf.txt
565-BIOCOM,BIOCOM-SC,BIOCOM-SC-identification_of_yeast_isolated_from_laboratory_sourdoughs_prepared_with_grape_apple_and_yogurt.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-identification_of_yeast_isolated_from_laboratory_sourdoughs_prepared_with_grape_apple_and_yogurt.pdf.txt
566-BIOCOM,BIOCOM-SC,BIOCOM-SC-Computational_Model_of_Calcium_Signaling_in_Cardiac_Atrial_Cells_at_the_Submicron_Scale.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Computational_Model_of_Calcium_Signaling_in_Cardiac_Atrial_Cells_at_the_Submicron_Scale.pdf.txt
567-BIOCOM,BIOCOM-SC,BIOCOM-SC-unstable_state_decay_in_non_Markovian_heat_baths_and_weak_signals_detection.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-unstable_state_decay_in_non_Markovian_heat_baths_and_weak_signals_detection.pdf.txt
568-BIOCOM,BIOCOM-SC,BIOCOM-SC-Local_inflammation_dissemination_and_coalescence_of_lesions_are_key_for_the_progression_toward_active_tuberculosis_the_bubble_model.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Local_inflammation_dissemination_and_coalescence_of_lesions_are_key_for_the_progression_toward_active_tuberculosis_the_bubble_model.pdf.txt
569-BIOCOM,BIOCOM-SC,BIOCOM-SC-using_archaeomagnetism_to_improve_the_dating_of_three_sites_in_Catalonia_NE_Spain.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-using_archaeomagnetism_to_improve_the_dating_of_three_sites_in_Catalonia_NE_Spain.pdf.txt
570-BIOCOM,BIOCOM-SC,BIOCOM-SC-Congenital_and_blood_transfusion_transmission_of_chagas_disease_A_framework_using_mathematical_modeling.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Congenital_and_blood_transfusion_transmission_of_chagas_disease_A_framework_using_mathematical_modeling.pdf.txt
571-BIOCOM,BIOCOM-SC,BIOCOM-SC-influence_of_contact_angle_boundary_condition_on_CFD_simulation_of_T_Junction.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-influence_of_contact_angle_boundary_condition_on_CFD_simulation_of_T_Junction.pdf.txt
572-BIOCOM,BIOCOM-SC,BIOCOM-SC-ESA_Education.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-ESA_Education.pdf.txt
573-BIOCOM,BIOCOM-SC,BIOCOM-SC-Fixed_density_boundary_conditions_in_overdamped_Langevin_simulations_of_diffusion_in_channels.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Fixed_density_boundary_conditions_in_overdamped_Langevin_simulations_of_diffusion_in_channels.pdf.txt
574-BIOCOM,BIOCOM-SC,BIOCOM-SC-Control_of_electrical_turbulence_by_periodic_excitation_of_cardiac_tissue.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Control_of_electrical_turbulence_by_periodic_excitation_of_cardiac_tissue.pdf.txt
575-BIOCOM,BIOCOM-SC,BIOCOM-SC-Calcium_Alternans_is_Due_to_an_Order_Disorder_Phase_Transition_in_Cardiac_Cells.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Calcium_Alternans_is_Due_to_an_Order_Disorder_Phase_Transition_in_Cardiac_Cells.pdf.txt
576-BIOCOM,BIOCOM-SC,BIOCOM-SC-Effects_of_gravity_level_on_bubble_detachment_rise_and_bouncing_with_a_free_surface.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Effects_of_gravity_level_on_bubble_detachment_rise_and_bouncing_with_a_free_surface.pdf.txt
577-BIOCOM,BIOCOM-SC,BIOCOM-SC-Numerical_Study_and_Experimental_Comparison_of_Two_Phase_Flow_Generation_in_a_T_Junction.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Numerical_Study_and_Experimental_Comparison_of_Two_Phase_Flow_Generation_in_a_T_Junction.pdf.txt
578-BIOCOM,BIOCOM-SC,BIOCOM-SC-Mechanochemical_pattern_formation_in_simple_models_of_active_viscoelastic_fluids_and_solids.pdf.txt,./classified_org_txt/BIOCOM-SC/BIOCOM-SC-Mechanochemical_pattern_formation_in_simple_models_of_active_viscoelastic_fluids_and_solids.pdf.txt
